component,beam_system_id,beam_category,beam_type,span_behavior,manufacturer,material_family,construction_method,section_type,beam_role,unit,beam_length,beam_width,beam_camber,beam_depth,flange_width,web_thickness,fireproofing_depth,load_capacity,moment_capacity,shear_capacity,deflection_rule,max_span,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_column_types,can_be_primary,can_be_secondary,can_be_edge,directly_supports_floor,concrete_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source,notes,shape_key,A_in2,d_in,bf_in,tw_in,Ix_in4,Zx_in3,Sx_in3,rx_in,Iy_in4,Zy_in3,Sy_in3,ry_in,source_standard,source_format,native_unit_system,A_mm2,d_mm,bf_mm,tw_mm,Ix_mm4,Zx_mm3,Sx_mm3,rx_mm,Iy_mm4,Zy_mm3,Sy_mm3,ry_mm,Av_mm2,shape_family,section_designation,mass_kg_m,tf_mm,r_mm,d_between_fillets_mm,A_cm2
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,6.0,300.0,,600.0,300.0,,,45.732,,,,6.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,6.0,300.0,,600.0,300.0,,,45.732,,4.15,,6.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,6.0,300.0,,600.0,300.0,,,45.732,,,,6.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,6.0,300.0,,600.0,300.0,,,45.732,,4.15,,6.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,34.332,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,34.332,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,34.332,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,34.332,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,34.332,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.332,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.332,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.332,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.332,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.332,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.332,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.332,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.332,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.332,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.332,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.032,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.032,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.032,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.032,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,37.032,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.032,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.032,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.032,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.032,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,40.032,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,43.032,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,43.032,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,43.032,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,43.032,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,43.032,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,39.732,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,39.732,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,39.732,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,39.732,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,39.732,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,42.732,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,42.732,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,42.732,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,42.732,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,42.732,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,45.732,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,45.732,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,45.732,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,45.732,,,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,7.0,300.0,,600.0,300.0,,,45.732,,4.15,,7.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,8.0,300.0,,600.0,300.0,,,34.332,,4.15,,8.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,8.0,300.0,,600.0,300.0,,,34.332,,,,8.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,ec_secondary_beam_300x600,cast_in_place,secondary_beam,one-way,generic,concrete,cast_in_place,rectangular,secondary_beam,metric,8.0,300.0,,600.0,300.0,,,34.332,,4.15,,8.0,,concrete,,rebar,,,,False,True,False,False,False,,,False,True,False,True,0.18,,0.000273,,,Expanded EC2 example catalog,"Beam moments/shears from Table 3. Table notes limit applicability to 3+ spans, Qk <= Gk, min span >= 0.85 longest span.",SECONDARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
