component,lateral_system_id,lateral_category,lateral_type,manufacturer,material_family,construction_method,lateral_mechanism,lateral_type,unit,wall_thickness,frame_depth,bay_width_default,core_area_ratio_default,core_perimeter_ratio_default,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,supports_low_rise,supports_mid_rise,supports_high_rise,drift_efficiency,fire_rating,concrete_volume,steel_volume,rebar_volume,timber_volume,source,notes
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,250,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_shear_wall_10x12,cast_in_place,shear_wall,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,12,,,,550,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,0.8333333333333333,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,650,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,900,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,650,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,900,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,650,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,900,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,650,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,900,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,650,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,900,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,650,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,900,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,650,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,900,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,650,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,900,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,400,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,650,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
lateral,aci_wall_pier_10x16,cast_in_place,wall_pier,generic,concrete,cast_in_place,wall,shear_wall,imperial,10,,16,,,,900,,,,CONC_5000PSI,rebar_60ksi,,,,TRUE,TRUE,FALSE,,,1.111111111111111,,nan,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
