component,column_system_id,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,column_height,column_width,column_depth,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,concrete_volume,steel_volume,fireproofing_volume,rebar_volume,pt_volume,timber_volume,source,notes
column,buckland_gl24h_120x200_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.12,0.2,576.0,19.2,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.072,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_120x240_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.12,0.24,691.2,27.65,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0864,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_120x280_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.12,0.28,806.4,37.63,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1008,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_120x320_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.12,0.32,921.6,49.15,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1152,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_120x360_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.12,0.36,1036.8,62.21,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1296,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_120x400_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.12,0.4,1152.0,76.8,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.144,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_120x440_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.12,0.44,1267.2,92.93,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1584,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_120x480_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.12,0.48,1382.4,110.59,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1728,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x140_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.14,470.4,10.98,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0588,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x160_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.16,537.6,14.34,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0672,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x180_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.18,604.8,18.14,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0756,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x200_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.2,672.0,22.4,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.084,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x225_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.225,756.0,28.35,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0945,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x240_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.24,806.4,32.26,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1008,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x270_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.27,907.2,40.82,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1134,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x280_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.28,940.8,43.9,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1176,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x315_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.315,1058.4,55.57,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1323,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x320_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.32,1075.2,57.34,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1344,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x360_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.36,1209.6,72.58,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1512,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x400_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.4,1344.0,89.6,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.168,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x405_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.405,1360.8,91.85,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1701,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x440_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.44,1478.4,108.42,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1848,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x450_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.45,1512.0,113.4,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.189,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x480_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.48,1612.8,129.02,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2016,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x495_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.495,1663.2,137.21,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2079,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x520_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.52,1747.2,151.42,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2184,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_140x540_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.14,0.54,1814.4,163.3,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2268,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x160_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.16,614.4,16.38,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0768,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x180_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.18,691.2,20.74,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0864,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x200_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.2,768.0,25.6,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.096,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x225_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.225,864.0,32.4,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.108,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x240_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.24,921.6,36.86,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1152,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x270_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.27,1036.8,46.66,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1296,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x280_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.28,1075.2,50.18,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1344,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x315_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.315,1209.6,63.5,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1512,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x320_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.32,1228.8,65.54,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1536,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x360_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.36,1382.4,82.94,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1728,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x400_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.4,1536.0,102.4,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.192,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x405_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.405,1555.2,104.98,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1944,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x440_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.44,1689.6,123.9,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2112,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x450_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.45,1728.0,129.6,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.216,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x480_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.48,1843.2,147.46,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2304,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x495_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.495,1900.8,156.82,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2376,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x520_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.52,1996.8,173.06,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2496,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x540_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.54,2073.6,186.62,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2592,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x585_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.585,2246.4,219.02,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.2808,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_160x630_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.16,0.63,2419.2,254.02,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.3024,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_180x180_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.18,0.18,777.6,23.33,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.0972,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_180x200_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.18,0.2,864.0,28.8,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.108,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_180x225_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.18,0.225,972.0,36.45,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1215,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
column,buckland_gl24h_180x240_gross_column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,3.0,0.18,0.24,1036.8,41.47,low-mid,Project buckling check required,,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,,,,,,0.1296,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL24H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
