lateral_variant_id,lateral_family_id,wall_thickness,frame_depth,bay_width_default,core_area_ratio_default,core_perimeter_ratio_default,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,lateral_type_detail,fire_rating_variant,concrete_volume,steel_volume,rebar_volume,timber_volume,material_concrete_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,source,notes
ec_core_wall_400x12000_43,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_44,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_45,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_46,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_47,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_48,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_49,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_50,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_51,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_52,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_53,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_54,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.048,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_55,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_56,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_57,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_58,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_59,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_60,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_61,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_62,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_63,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_64,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_65,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_66,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_67,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_68,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_69,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_70,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_71,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_72,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_73,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_74,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_75,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_76,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_77,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_78,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_79,ec_core_wall_400x12000,400,,12000,,,,2600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_80,ec_core_wall_400x12000,400,,12000,,,,3600,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
ec_core_wall_400x12000_81,ec_core_wall_400x12000,400,,12000,,,,4800,,,shear_wall,,4.8,,0.0528,,concrete,rebar,,,,Expanded EC2 example catalog,"Screening-level RC wall/core check using wide-section flexure, in-plane shear stress, and axial compression limits."
aci_shear_wall_8x10_1,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_2,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_3,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_4,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_5,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_6,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_7,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_8,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_9,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_10,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_11,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_12,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_13,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_14,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_15,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_16,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_17,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_18,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_19,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_20,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_21,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_22,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_23,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_24,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_25,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_26,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_27,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_28,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_29,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_30,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_31,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_32,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_33,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_34,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_35,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_36,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_37,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_38,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_39,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_40,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_41,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_42,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_43,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_44,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_45,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_46,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_47,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_48,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_49,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_50,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_51,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_52,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_53,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_54,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_55,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_56,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_57,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_58,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_59,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_60,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_61,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_62,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_63,aci_shear_wall_8x10,8,,10,,,,350,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_64,aci_shear_wall_8x10,8,,10,,,,150,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
aci_shear_wall_8x10_65,aci_shear_wall_8x10,8,,10,,,,250,,,shear_wall,,0.5555555555555555,,,,concrete_5000psi,rebar_60ksi,,,,Expanded ACI example catalog,"Screening-level ACI wall/core check using wide-section flexure, in-plane shear reinforcement demand, and axial compression limits."
