column_family_id,component,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,source,notes
lilleheden_gl30c_90x405_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL90); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_115x405_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL115); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_140x405_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL140); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_90x450_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL90); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_115x450_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL115); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_140x450_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL140); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_90x495_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL90); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_115x495_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL115); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_140x495_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL140); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_90x540_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL90); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_115x540_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL115); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_140x540_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL140); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_90x585_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL90); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_115x585_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL115); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_140x585_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL140); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_90x630_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL90); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_115x630_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL115); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_140x630_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL140); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_90x675_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL90); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_115x675_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL115); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
lilleheden_gl30c_140x675_45mm_column,column,engineered_timber,glulam,Lilleheden,timber,glulam,rectangular,post_column,metric,,,,,lilleheden_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Lilleheden Glulam Made in Denmark span/dimensions tables; EN 14080:2013 GL28cs/GL30c; Lilleheden EPD MD-22038-EN density 430 kg/m3,"Column/post variant from Lilleheden Dimensions table (45 mm lamellas; GL140); gross axial capacity estimate using fc,0,k. Requires project buckling, eccentricity, connection and fire checks."
glulam_ltd_gl28_90x90_stock_column,column,engineered_timber,glulam,Glulam Ltd Southampton,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Glulam Ltd Southampton brochure: permanent stock and floor/roof beams maximum load tables,Permanent stock section used as preliminary post/column variant; gross characteristic compression capacity with no buckling/eccentricity/fire reduction.
glulam_ltd_gl28_115x115_stock_column,column,engineered_timber,glulam,Glulam Ltd Southampton,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Glulam Ltd Southampton brochure: permanent stock and floor/roof beams maximum load tables,Permanent stock section used as preliminary post/column variant; gross characteristic compression capacity with no buckling/eccentricity/fire reduction.
glulam_ltd_gl28_140x140_stock_column,column,engineered_timber,glulam,Glulam Ltd Southampton,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Glulam Ltd Southampton brochure: permanent stock and floor/roof beams maximum load tables,Permanent stock section used as preliminary post/column variant; gross characteristic compression capacity with no buckling/eccentricity/fire reduction.
glulam_ltd_gl28_150x150_stock_column,column,engineered_timber,glulam,Glulam Ltd Southampton,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Glulam Ltd Southampton brochure: permanent stock and floor/roof beams maximum load tables,Permanent stock section used as preliminary post/column variant; gross characteristic compression capacity with no buckling/eccentricity/fire reduction.
glulam_ltd_gl28_200x200_stock_column,column,engineered_timber,glulam,Glulam Ltd Southampton,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,Glulam Ltd Southampton brochure: permanent stock and floor/roof beams maximum load tables,Permanent stock section used as preliminary post/column variant; gross characteristic compression capacity with no buckling/eccentricity/fire reduction.
buckland_gl20h_90x90_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_90x135_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_90x180_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_90x225_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_90x270_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_90x315_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_90x360_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x100_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x120_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x140_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x160_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x200_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x240_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x280_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x320_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x360_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_100x400_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_115x135_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_115x180_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_115x225_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_115x270_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_115x315_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_115x360_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_115x405_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_115x450_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_120x120_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_120x140_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_120x160_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_120x200_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_120x240_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
buckland_gl20h_120x280_gross_column,column,engineered_timber,glulam,Buckland Timber,timber,glulam,rectangular,post_column,metric,,,,,ec_glulam,,False,False,False,False,False,"timber_floor,clt_floor,composite_timber_floor","timber,glulam,lvl,steel",True,True,False,"Buckland Timber Technical Information Feb 2025: BS EN 14080 certification, glulam strength grades and beam size guide",Beam-size guide section used as preliminary post/column variant; GL20H gross compression estimate only; buckling/eccentricity/fire/load-duration checks required.
